date,hour,month,day_of_week,sunrise,icon,precip_prob,temperature,humidity,wind_speed,rides
2014-06-27,1,6,6,0,partly-cloudy,0,71.64,0.81,2.75,219
2014-06-27,2,6,6,0,partly-cloudy,0,70.69,0.82,2.32,125
2014-06-27,3,6,6,0,partly-cloudy,0,70.01,0.81,1.7,86
2014-06-27,4,6,6,0,cloudy,0,69.57,0.81,1.35,67
2014-06-27,5,6,6,0,cloudy,0,69.33,0.82,1.36,218
2014-06-27,6,6,6,1,partly-cloudy,0,68.9,0.82,1.18,795
2014-06-27,7,6,6,1,partly-cloudy,0,69.16,0.81,1.14,1642
2014-06-27,8,6,6,1,partly-cloudy,0,70.41,0.79,1.08,2857
2014-06-27,9,6,6,1,partly-cloudy,0,72.24,0.75,1.39,2445
2014-06-27,10,6,6,1,partly-cloudy,0,74.42,0.68,1.13,1333
2014-06-27,11,6,6,1,partly-cloudy,0,76.85,0.61,1.52,1430
2014-06-27,12,6,6,1,partly-cloudy,0,78.16,0.58,0.98,1747
2014-06-27,13,6,6,1,partly-cloudy,0,79.92,0.53,0.45,1940
2014-06-27,14,6,6,1,partly-cloudy,0,81.39,0.5,0.97,1998
2014-06-27,15,6,6,1,partly-cloudy,0,81.35,0.49,1.77,2274
2014-06-27,16,6,6,1,partly-cloudy,0,81.39,0.48,2.36,2876
2014-06-27,17,6,6,1,partly-cloudy,0,80.78,0.47,2.88,3643
2014-06-27,18,6,6,1,partly-cloudy,0,79.06,0.48,3.83,3095
2014-06-27,19,6,6,1,partly-cloudy,0,76.99,0.52,3.95,2328
2014-06-27,20,6,6,1,clear,0,74.29,0.58,3.67,1557
2014-06-27,21,6,6,0,clear,0,71.75,0.63,3.58,1059
2014-06-27,22,6,6,0,clear,0,70.29,0.67,2.59,892
2014-06-27,23,6,6,0,clear,0,69.08,0.71,1.52,779
2014-06-28,0,6,7,0,clear,0,68.03,0.73,1.05,539
2014-06-28,1,6,7,0,clear,0,67.14,0.74,0.85,334
2014-06-28,2,6,7,0,clear,0,66.38,0.75,0.8,261
2014-06-28,3,6,7,0,clear,0,65.48,0.77,0.66,155
2014-06-28,4,6,7,0,clear,0,64.66,0.79,0.3,98
2014-06-28,5,6,7,0,clear,0,63.92,0.8,0.29,79
2014-06-28,6,6,7,1,clear,0,63.67,0.8,0.49,175
2014-06-28,7,6,7,1,clear,0,66.44,0.77,0.99,319
2014-06-28,8,6,7,1,clear,0,71.05,0.66,1.35,731
2014-06-28,9,6,7,1,clear,0,74.63,0.57,1.67,1219
2014-06-28,10,6,7,1,clear,0,77.71,0.54,1.56,1690
2014-06-28,11,6,7,1,clear,0,81.59,0.5,1.09,2109
2014-06-28,12,6,7,1,partly-cloudy,0,83.3,0.42,0.45,2083
2014-06-28,13,6,7,1,partly-cloudy,0,84.54,0.35,0.62,2006
2014-06-28,14,6,7,1,partly-cloudy,0,85.3,0.33,0.5,1929
2014-06-28,15,6,7,1,partly-cloudy,0,85.57,0.34,1.26,2652
2014-06-28,16,6,7,1,partly-cloudy,0,85.01,0.35,1.66,2203
2014-06-28,17,6,7,1,partly-cloudy,0,83.11,0.41,3.4,2048
2014-06-28,18,6,7,1,partly-cloudy,0,80.65,0.47,4.44,2156
2014-06-28,19,6,7,1,partly-cloudy,0,77.29,0.54,4.15,1788
2014-06-28,20,6,7,1,partly-cloudy,0,74.89,0.57,3.48,1392
2014-06-28,21,6,7,0,partly-cloudy,0,72.63,0.61,2.63,995
2014-06-28,22,6,7,0,partly-cloudy,0,71.36,0.64,2.07,837
2014-06-28,23,6,7,0,clear,0,70.36,0.66,1.68,709
2014-06-29,0,6,1,0,clear,0,69.42,0.68,1.28,514
2014-06-29,1,6,1,0,clear,0,68.27,0.71,1.1,374
2014-06-29,2,6,1,0,clear,0,67.14,0.73,1.01,275
2014-06-29,3,6,1,0,clear,0,66.29,0.75,0.59,193
2014-06-29,4,6,1,0,clear,0,65.42,0.76,0.7,123
2014-06-29,5,6,1,0,partly-cloudy,0,64.98,0.77,0.54,87
2014-06-29,6,6,1,1,partly-cloudy,0,64.56,0.8,0.32,139
2014-06-29,7,6,1,1,partly-cloudy,0,67.27,0.76,0.44,265
2014-06-29,8,6,1,1,partly-cloudy,0,71.3,0.68,0.99,535
2014-06-29,9,6,1,1,clear,0,75.06,0.63,0.96,1051
2014-06-29,10,6,1,1,partly-cloudy,0,77.99,0.58,1.41,1458
2014-06-29,11,6,1,1,clear,0,81.27,0.56,2.7,1937
2014-06-29,12,6,1,1,clear,0,81.76,0.56,3.17,1925
2014-06-29,13,6,1,1,partly-cloudy,0,82.67,0.55,3.68,1832
2014-06-29,14,6,1,1,partly-cloudy,0,82.35,0.52,4.55,2208
2014-06-29,15,6,1,1,partly-cloudy,0,81.68,0.51,5.04,2408
2014-06-29,16,6,1,1,partly-cloudy,0,81.24,0.48,5.04,2383
2014-06-29,17,6,1,1,partly-cloudy,0,79.25,0.48,5.27,2129
2014-06-29,18,6,1,1,partly-cloudy,0,77.58,0.5,5.09,1989
2014-06-29,19,6,1,1,partly-cloudy,0,76.14,0.52,5,2143
2014-06-29,20,6,1,1,partly-cloudy,0,74.62,0.53,3.84,1455
2014-06-29,21,6,1,0,partly-cloudy,0,73.09,0.56,2.66,1071
2014-06-29,22,6,1,0,clear,0,72.07,0.58,2.49,907
2014-06-29,23,6,1,0,clear,0,71.07,0.61,1.86,585
2014-06-30,0,6,2,0,clear,0,70.32,0.64,1.82,284
2014-06-30,1,6,2,0,clear,0,69.35,0.67,1.92,115
2014-06-30,2,6,2,0,clear,0,68.43,0.7,1.72,87
2014-06-30,3,6,2,0,clear,0,67.72,0.72,1.73,39
2014-06-30,4,6,2,0,clear,0,66.64,0.77,1.56,58
2014-06-30,5,6,2,0,clear,0,66.13,0.82,1.37,207
2014-06-30,6,6,2,1,partly-cloudy,0,66.32,0.85,1.35,822
2014-06-30,7,6,2,1,partly-cloudy,0,68.54,0.84,2.1,1714
2014-06-30,8,6,2,1,partly-cloudy,0,71.09,0.8,3.22,2799
2014-06-30,9,6,2,1,partly-cloudy,0,74.41,0.74,3.01,2116
2014-06-30,10,6,2,1,partly-cloudy,0,77.28,0.67,2.26,1244
2014-06-30,11,6,2,1,partly-cloudy,0,79.6,0.61,2.24,1163
2014-06-30,12,6,2,1,partly-cloudy,0,82.57,0.57,2.96,1419
2014-06-30,13,6,2,1,partly-cloudy,0,83.88,0.53,2.87,1379
2014-06-30,14,6,2,1,partly-cloudy,0,84.69,0.54,3.55,1502
2014-06-30,15,6,2,1,partly-cloudy,0,84.71,0.56,4.78,1670
2014-06-30,16,6,2,1,partly-cloudy,0,85.14,0.56,4.12,2131
2014-06-30,17,6,2,1,partly-cloudy,0,84.58,0.56,3.97,3357
2014-06-30,18,6,2,1,partly-cloudy,0,83.28,0.57,4.46,3842
2014-06-30,19,6,2,1,partly-cloudy,0,81.57,0.62,5.04,2884
2014-06-30,20,6,2,1,clear,0,78.17,0.67,3.69,1986
2014-06-30,21,6,2,0,clear,0,76.79,0.73,3.33,1326
2014-06-30,22,6,2,0,clear,0,75.57,0.77,2.75,849
2014-06-30,23,6,2,0,clear,0,74.89,0.78,3.06,604
2014-07-01,0,7,3,0,clear,0,74.39,0.78,3.22,276
2014-07-01,1,7,3,0,partly-cloudy,0,73.95,0.77,3.1,130
2014-07-01,2,7,3,0,clear,0,73.31,0.76,2.58,84
2014-07-01,3,7,3,0,clear,0,72.65,0.78,2.49,48
2014-07-01,4,7,3,0,clear,0,71.88,0.81,1.87,50
2014-07-01,5,7,3,0,partly-cloudy,0,71.52,0.84,2.01,211
2014-07-01,6,7,3,1,partly-cloudy,0,71.33,0.86,1.66,999
2014-07-01,7,7,3,1,partly-cloudy,0,72.79,0.85,2.22,1877
2014-07-01,8,7,3,1,partly-cloudy,0,74.76,0.82,3.28,3201
2014-07-01,9,7,3,1,partly-cloudy,0,77.95,0.76,3.23,2334
2014-07-01,10,7,3,1,clear,0,83.49,0.71,3.03,1319
2014-07-01,11,7,3,1,clear,0,87.88,0.66,3.27,1226
2014-07-01,12,7,3,1,partly-cloudy,0,91,0.62,3.71,1417
2014-07-01,13,7,3,1,partly-cloudy,0,92.6,0.6,4.58,1473
2014-07-01,14,7,3,1,partly-cloudy,0,93.63,0.58,4.64,1615
2014-07-01,15,7,3,1,partly-cloudy,0,93.12,0.57,3.92,2124
2014-07-01,16,7,3,1,partly-cloudy,0,92.86,0.58,4.95,2022
2014-07-01,17,7,3,1,partly-cloudy,0,92.36,0.58,4.99,2599
2014-07-01,18,7,3,1,partly-cloudy,0,91.58,0.59,5.64,3797
2014-07-01,19,7,3,1,partly-cloudy,0,89.2,0.61,5.5,2935
2014-07-01,20,7,3,1,partly-cloudy,0,87.27,0.65,5.2,2053
2014-07-01,21,7,3,0,partly-cloudy,0,84.56,0.67,4.81,1397
2014-07-01,22,7,3,0,clear,0,82.8,0.68,5,1021
2014-07-01,23,7,3,0,clear,0,79.6,0.7,4.33,646
2014-07-02,0,7,4,0,clear,0,78.49,0.72,3.99,327
2014-07-02,1,7,4,0,clear,0,77.78,0.74,3.6,151
2014-07-02,2,7,4,0,clear,0,77.24,0.76,3.41,73
2014-07-02,3,7,4,0,clear,0,76.79,0.77,2.83,58
2014-07-02,4,7,4,0,clear,0,76.3,0.79,2.38,51
2014-07-02,5,7,4,0,clear,0,75.79,0.81,1.64,219
2014-07-02,6,7,4,1,partly-cloudy,0,75.42,0.82,1.51,980
2014-07-02,7,7,4,1,partly-cloudy,0,76.6,0.82,2.26,1778
2014-07-02,8,7,4,1,clear,0,79.42,0.78,3.41,2919
2014-07-02,9,7,4,1,clear,0,84.74,0.75,3.01,2392
2014-07-02,10,7,4,1,clear,0,89.35,0.72,2.59,1261
2014-07-02,11,7,4,1,clear,0,93.84,0.68,2.86,1162
2014-07-02,12,7,4,1,clear,0,96.75,0.64,3.81,1414
2014-07-02,13,7,4,1,partly-cloudy,0,97.12,0.63,4.6,1499
2014-07-02,14,7,4,1,partly-cloudy,0,97.67,0.6,5.82,1444
2014-07-02,15,7,4,1,partly-cloudy,0,97.97,0.59,6.38,1635
2014-07-02,16,7,4,1,partly-cloudy,0.07,96.5,0.6,6.12,2062
2014-07-02,17,7,4,1,partly-cloudy,0.06,95.16,0.63,5.69,3361
2014-07-02,18,7,4,1,rain,0.46,83.03,0.77,0.18,1741
2014-07-02,19,7,4,1,rain,0.67,76.9,0.86,2.75,566
2014-07-02,20,7,4,1,rain,0.75,75.31,0.9,1.12,470
2014-07-02,21,7,4,0,rain,0.9,74.45,0.92,1.2,451
2014-07-02,22,7,4,0,rain,0.89,74.55,0.92,1.18,235
2014-07-02,23,7,4,0,rain,0.87,74.22,0.93,1.15,333
2014-07-03,0,7,5,0,partly-cloudy,0.66,73.97,0.93,0.67,224
2014-07-03,1,7,5,0,partly-cloudy,0.3,73.86,0.93,0.61,125
2014-07-03,2,7,5,0,partly-cloudy,0.22,73.87,0.92,0.41,60
2014-07-03,3,7,5,0,partly-cloudy,0.07,73.62,0.93,0.67,50
2014-07-03,4,7,5,0,partly-cloudy,0,73.64,0.93,0.94,42
2014-07-03,5,7,5,0,partly-cloudy,0.57,73.87,0.93,0.15,145
2014-07-03,6,7,5,1,partly-cloudy,0.74,73.99,0.94,0.24,668
2014-07-03,7,7,5,1,partly-cloudy,0.31,74.52,0.94,0.6,1442
2014-07-03,8,7,5,1,partly-cloudy,0.04,75.91,0.91,0.43,2594
2014-07-03,9,7,5,1,partly-cloudy,0.07,78.2,0.87,0.84,2087
2014-07-03,10,7,5,1,partly-cloudy,0.12,82.47,0.82,0.54,1239
2014-07-03,11,7,5,1,partly-cloudy,0.11,86.99,0.78,0.43,1298
2014-07-03,12,7,5,1,partly-cloudy,0,91.67,0.73,1.22,1671
2014-07-03,13,7,5,1,partly-cloudy,0,92.43,0.7,2.71,1962
2014-07-03,14,7,5,1,partly-cloudy,0.04,93.79,0.69,3.03,2188
2014-07-03,15,7,5,1,partly-cloudy,0,94.68,0.67,3.17,2434
2014-07-03,16,7,5,1,partly-cloudy,0,95.32,0.66,4.59,2495
2014-07-03,17,7,5,1,partly-cloudy,0,93.02,0.69,5.97,2490
2014-07-03,18,7,5,1,partly-cloudy,0,89.22,0.74,4.64,2087
2014-07-03,19,7,5,1,partly-cloudy,0.14,86.69,0.78,4.22,918
2014-07-03,20,7,5,1,rain,0.6,77.48,0.83,2.63,279
2014-07-03,21,7,5,0,rain,0.9,71.69,0.9,4.16,302
2014-07-03,22,7,5,0,rain,0.97,71.15,0.92,0.69,428
2014-07-03,23,7,5,0,rain,0.56,71.45,0.92,1.44,359
2014-07-04,0,7,6,0,partly-cloudy,0.09,71.63,0.92,0.87,279
2014-07-04,1,7,6,0,partly-cloudy,0.07,71.58,0.93,0.38,179
2014-07-04,2,7,6,0,partly-cloudy,0.07,71.72,0.92,0.26,124
2014-07-04,3,7,6,0,cloudy,0.19,71.87,0.93,0.38,100
2014-07-04,4,7,6,0,cloudy,0.24,71.78,0.93,0.76,67
2014-07-04,5,7,6,0,cloudy,0.1,71.82,0.93,1.02,61
2014-07-04,6,7,6,1,partly-cloudy,0.08,71.84,0.93,1.18,141
2014-07-04,7,7,6,1,cloudy,0.05,72.12,0.92,1.8,248
2014-07-04,8,7,6,1,partly-cloudy,0.05,71.69,0.88,3.9,448
2014-07-04,9,7,6,1,cloudy,0,71.01,0.85,4.03,694
2014-07-04,10,7,6,1,partly-cloudy,0.03,71.63,0.8,5.36,1003
2014-07-04,11,7,6,1,partly-cloudy,0.1,72.97,0.74,5.84,1464
2014-07-04,12,7,6,1,partly-cloudy,0.11,72.74,0.72,5.99,891
2014-07-04,13,7,6,1,cloudy,0.41,70.71,0.77,5.78,438
2014-07-04,14,7,6,1,rain,0.72,69.15,0.83,6.2,336
2014-07-04,15,7,6,1,rain,0.79,67.95,0.86,6.58,450
2014-07-04,16,7,6,1,rain,0.75,67.3,0.87,6.93,453
2014-07-04,17,7,6,1,cloudy,0.55,67.57,0.84,6.6,653
2014-07-04,18,7,6,1,partly-cloudy,0.41,69.49,0.76,6.84,1140
2014-07-04,19,7,6,1,partly-cloudy,0.11,70.83,0.68,6.23,1098
2014-07-04,20,7,6,1,partly-cloudy,0,71.05,0.62,6.8,984
2014-07-04,21,7,6,0,partly-cloudy,0,69.77,0.62,6.86,691
2014-07-04,22,7,6,0,partly-cloudy,0,68.55,0.62,6.35,1098
2014-07-04,23,7,6,0,clear,0,67.67,0.62,7.31,572
2014-07-05,0,7,7,0,clear,0,67.04,0.61,7.16,362
2014-07-05,1,7,7,0,clear,0,66.41,0.6,6.99,221
2014-07-05,2,7,7,0,clear,0,65.56,0.6,6.47,139
2014-07-05,3,7,7,0,clear,0,64.83,0.61,5.61,83
2014-07-05,4,7,7,0,clear,0,64.33,0.61,5.13,70
2014-07-05,5,7,7,0,clear,0,63.53,0.63,5.09,51
2014-07-05,6,7,7,1,clear,0,62.98,0.64,4.64,119
2014-07-05,7,7,7,1,clear,0,63.84,0.64,5.3,247
2014-07-05,8,7,7,1,clear,0,66.15,0.62,5.43,475
2014-07-05,9,7,7,1,clear,0,68.77,0.57,5.37,802
2014-07-05,10,7,7,1,clear,0,71.61,0.51,5.67,1214
2014-07-05,11,7,7,1,clear,0,73.98,0.45,5.82,1514
2014-07-05,12,7,7,1,clear,0,75.69,0.42,5.74,1665
2014-07-05,13,7,7,1,partly-cloudy,0,77.53,0.39,5.17,1676
2014-07-05,14,7,7,1,clear,0,78.95,0.37,4.83,1894
2014-07-05,15,7,7,1,clear,0,80.26,0.36,4.67,2050
2014-07-05,16,7,7,1,clear,0,81.04,0.35,5.06,1877
2014-07-05,17,7,7,1,clear,0,81.45,0.35,4.95,1614
2014-07-05,18,7,7,1,clear,0,81.28,0.35,5.79,1560
2014-07-05,19,7,7,1,clear,0,80.65,0.35,5.28,1699
2014-07-05,20,7,7,1,clear,0,78.8,0.38,4.09,1272
2014-07-05,21,7,7,0,clear,0,76.13,0.43,3,987
2014-07-05,22,7,7,0,clear,0,74.06,0.48,3.05,758
2014-07-05,23,7,7,0,clear,0,72.63,0.52,2.91,564
2014-07-06,0,7,1,0,clear,0,71.19,0.56,2.55,396
2014-07-06,1,7,1,0,clear,0,69.67,0.59,2.27,269
2014-07-06,2,7,1,0,clear,0,68.19,0.62,2.01,150
2014-07-06,3,7,1,0,clear,0,67.12,0.64,2.06,135
2014-07-06,4,7,1,0,clear,0,65.84,0.67,1.68,68
2014-07-06,5,7,1,0,clear,0,64.95,0.69,1.72,57
2014-07-06,6,7,1,1,clear,0,64.44,0.69,1.39,112
2014-07-06,7,7,1,1,clear,0,65.98,0.68,1.58,253
2014-07-06,8,7,1,1,clear,0,69.76,0.6,2.22,463
2014-07-06,9,7,1,1,clear,0,73.38,0.55,2.13,766
2014-07-06,10,7,1,1,clear,0,76.66,0.49,2.46,1183
2014-07-06,11,7,1,1,clear,0,80.16,0.42,2.85,1462
2014-07-06,12,7,1,1,clear,0,82.35,0.38,3.66,1739
2014-07-06,13,7,1,1,clear,0,83.49,0.38,4.29,1959
2014-07-06,14,7,1,1,clear,0,84.11,0.38,4.94,2120
2014-07-06,15,7,1,1,clear,0,84.49,0.38,5.33,2041
2014-07-06,16,7,1,1,clear,0,84.54,0.38,5.46,2072
2014-07-06,17,7,1,1,clear,0,84.23,0.38,5.51,1873
2014-07-06,18,7,1,1,partly-cloudy,0,83.1,0.4,5.53,1848
2014-07-06,19,7,1,1,clear,0,81.49,0.43,5.71,1661
2014-07-06,20,7,1,1,partly-cloudy,0,79.65,0.47,5.54,1252
2014-07-06,21,7,1,0,partly-cloudy,0,77.92,0.51,4.29,877
2014-07-06,22,7,1,0,clear,0,75.9,0.57,3.45,639
2014-07-06,23,7,1,0,clear,0,74.38,0.62,3.65,427
2014-07-07,0,7,2,0,clear,0,73.67,0.65,3.97,196
2014-07-07,1,7,2,0,partly-cloudy,0,73.2,0.67,3.9,96
2014-07-07,2,7,2,0,partly-cloudy,0,72.82,0.69,4.48,53
2014-07-07,3,7,2,0,partly-cloudy,0,72.42,0.71,4.01,52
2014-07-07,4,7,2,0,cloudy,0,72.21,0.72,3.24,45
2014-07-07,5,7,2,0,cloudy,0,72.15,0.74,3.17,194
2014-07-07,6,7,2,1,cloudy,0,72.18,0.75,3.3,828
2014-07-07,7,7,2,1,partly-cloudy,0,72.49,0.75,3.19,1652
2014-07-07,8,7,2,1,partly-cloudy,0,74.74,0.72,3.65,2777
2014-07-07,9,7,2,1,clear,0,77.8,0.68,4.19,2033
2014-07-07,10,7,2,1,clear,0,82.73,0.62,4.36,1078
2014-07-07,11,7,2,1,clear,0,85.51,0.57,4.77,1033
2014-07-07,12,7,2,1,clear,0,87.94,0.53,5.59,1266
2014-07-07,13,7,2,1,partly-cloudy,0,89.52,0.48,4.89,1354
2014-07-07,14,7,2,1,clear,0,90.85,0.46,5.74,1363
2014-07-07,15,7,2,1,clear,0,91.75,0.46,6.72,1481
2014-07-07,16,7,2,1,clear,0,92.44,0.45,6.13,1973
2014-07-07,17,7,2,1,clear,0,91.55,0.44,7.07,3406
2014-07-07,18,7,2,1,clear,0,90.91,0.46,5.98,3706
2014-07-07,19,7,2,1,clear,0,89.93,0.47,6.15,2641
2014-07-07,20,7,2,1,clear,0,88.08,0.49,5.59,2001
2014-07-07,21,7,2,0,clear,0,86.29,0.51,5.4,1266
2014-07-07,22,7,2,0,clear,0,85.05,0.53,4.46,862
2014-07-07,23,7,2,0,clear,0,83.78,0.57,4.86,507
2014-07-08,0,7,3,0,partly-cloudy,0.06,83.08,0.61,4.75,229
2014-07-08,1,7,3,0,rain,0.43,76.84,0.71,4.42,45
2014-07-08,2,7,3,0,rain,0.64,73.97,0.82,1.43,41
2014-07-08,3,7,3,0,partly-cloudy,0.55,73.54,0.84,1.15,23
2014-07-08,4,7,3,0,partly-cloudy,0.1,73.35,0.84,0.98,45
2014-07-08,5,7,3,0,partly-cloudy,0,73.21,0.84,1.33,217
2014-07-08,6,7,3,1,partly-cloudy,0,73.04,0.85,1.37,949
2014-07-08,7,7,3,1,partly-cloudy,0,74.75,0.84,1.95,1869
2014-07-08,8,7,3,1,partly-cloudy,0,76.98,0.8,2.77,2927
2014-07-08,9,7,3,1,partly-cloudy,0,78.88,0.77,3.2,2404
2014-07-08,10,7,3,1,partly-cloudy,0,85.79,0.68,3.65,1237
2014-07-08,11,7,3,1,partly-cloudy,0,89.96,0.59,4.22,1087
2014-07-08,12,7,3,1,clear,0,93.39,0.51,4.27,1291
2014-07-08,13,7,3,1,partly-cloudy,0,91.06,0.47,11.25,1404
2014-07-08,14,7,3,1,partly-cloudy,0,95.17,0.47,3.87,1302
2014-07-08,15,7,3,1,clear,0,95.49,0.47,4.52,1559
2014-07-08,16,7,3,1,partly-cloudy,0,94.86,0.48,4.17,1813
2014-07-08,17,7,3,1,partly-cloudy,0,94.12,0.47,5.26,3298
2014-07-08,18,7,3,1,partly-cloudy,0,90.39,0.49,13.77,3903
2014-07-08,19,7,3,1,partly-cloudy,0,89.03,0.54,13.25,2734
2014-07-08,20,7,3,1,partly-cloudy,0,88.83,0.59,4.48,1968
2014-07-08,21,7,3,0,partly-cloudy,0,86.55,0.61,13.56,1302
2014-07-08,22,7,3,0,partly-cloudy,0,84.85,0.65,6.87,633
2014-07-08,23,7,3,0,partly-cloudy,0.11,77.07,0.71,8.66,433
2014-07-09,0,7,4,0,partly-cloudy,0.09,75.47,0.74,6.25,245
2014-07-09,1,7,4,0,clear,0,74.52,0.76,5.49,124
2014-07-09,2,7,4,0,clear,0,73.6,0.78,4.28,68
2014-07-09,3,7,4,0,clear,0,72.86,0.8,4.16,36
2014-07-09,4,7,4,0,clear,0,72.1,0.82,3.61,49
2014-07-09,5,7,4,0,clear,0,71.85,0.83,3.03,200
2014-07-09,6,7,4,1,partly-cloudy,0,71.59,0.83,2.97,1037
2014-07-09,7,7,4,1,partly-cloudy,0,72.47,0.82,3.01,1826
2014-07-09,8,7,4,1,clear,0,74.72,0.78,3.1,3294
2014-07-09,9,7,4,1,clear,0,78.2,0.7,2.74,2479
2014-07-09,10,7,4,1,partly-cloudy,0,82.45,0.61,2.8,1365
2014-07-09,11,7,4,1,partly-cloudy,0,83.94,0.55,2.36,1228
2014-07-09,12,7,4,1,partly-cloudy,0,84.81,0.5,3.21,1325
2014-07-09,13,7,4,1,partly-cloudy,0,86.81,0.47,3.26,1470
2014-07-09,14,7,4,1,partly-cloudy,0,87.9,0.46,3.6,1454
2014-07-09,15,7,4,1,partly-cloudy,0,88.83,0.49,3.77,1713
2014-07-09,16,7,4,1,partly-cloudy,0,88.51,0.53,3.92,1953
2014-07-09,17,7,4,1,partly-cloudy,0,87.83,0.55,4.26,3196
2014-07-09,18,7,4,1,partly-cloudy,0.05,86.33,0.59,4.21,3466
2014-07-09,19,7,4,1,partly-cloudy,0.06,84.34,0.61,3.33,3060
2014-07-09,20,7,4,1,partly-cloudy,0.12,79.17,0.65,2.85,1845
2014-07-09,21,7,4,0,partly-cloudy,0.13,77.27,0.68,0.77,1339
2014-07-09,22,7,4,0,partly-cloudy,0.05,77.09,0.7,0.54,994
2014-07-09,23,7,4,0,partly-cloudy,0,76.19,0.72,1.07,660
2014-07-10,0,7,5,0,partly-cloudy,0,75.43,0.74,0.76,331
2014-07-10,1,7,5,0,partly-cloudy,0.04,74.47,0.75,0.8,169
2014-07-10,2,7,5,0,partly-cloudy,0.19,73.38,0.77,0.87,77
2014-07-10,3,7,5,0,partly-cloudy,0.18,72.64,0.77,0.8,47
2014-07-10,4,7,5,0,partly-cloudy,0.06,71.56,0.79,0.9,52
2014-07-10,5,7,5,0,partly-cloudy,0,70.72,0.79,1.55,212
2014-07-10,6,7,5,1,partly-cloudy,0,70.05,0.8,1.33,905
2014-07-10,7,7,5,1,partly-cloudy,0,70.16,0.81,2.17,1906
2014-07-10,8,7,5,1,partly-cloudy,0,71.92,0.77,3.44,3290
2014-07-10,9,7,5,1,partly-cloudy,0,73.05,0.73,3.02,2475
2014-07-10,10,7,5,1,partly-cloudy,0,74.32,0.68,2.69,1348
2014-07-10,11,7,5,1,partly-cloudy,0,75.73,0.64,2.49,1211
2014-07-10,12,7,5,1,partly-cloudy,0,76.47,0.62,2.43,1576
2014-07-10,13,7,5,1,partly-cloudy,0,78.32,0.58,1.82,1552
2014-07-10,14,7,5,1,partly-cloudy,0,81.35,0.54,1.35,1616
2014-07-10,15,7,5,1,partly-cloudy,0,82.42,0.51,0.93,1681
2014-07-10,16,7,5,1,partly-cloudy,0,82.87,0.5,0.88,2250
2014-07-10,17,7,5,1,partly-cloudy,0,82.5,0.5,1.5,3810
2014-07-10,18,7,5,1,partly-cloudy,0,81.32,0.52,2.41,3822
2014-07-10,19,7,5,1,partly-cloudy,0,77.46,0.6,2.55,2787
2014-07-10,20,7,5,1,partly-cloudy,0.1,75.27,0.66,1.13,1995
2014-07-10,21,7,5,0,partly-cloudy,0.17,73.55,0.72,0.44,1370
2014-07-10,22,7,5,0,partly-cloudy,0.13,73.06,0.74,0.79,1099
2014-07-10,23,7,5,0,cloudy,0,72.7,0.74,0.97,707
2014-07-11,0,7,6,0,partly-cloudy,0,72.34,0.75,0.19,408
2014-07-11,1,7,6,0,partly-cloudy,0,71.96,0.76,0.48,248
2014-07-11,2,7,6,0,partly-cloudy,0,71.41,0.78,0.16,108
2014-07-11,3,7,6,0,partly-cloudy,0,71.26,0.79,0.66,76
2014-07-11,4,7,6,0,partly-cloudy,0,71.16,0.79,1.23,46
2014-07-11,5,7,6,0,partly-cloudy,0,70.48,0.79,1.85,184
2014-07-11,6,7,6,1,partly-cloudy,0,69.79,0.73,2.03,870
2014-07-11,7,7,6,1,partly-cloudy,0,69.99,0.68,2.47,1715
2014-07-11,8,7,6,1,partly-cloudy,0,71.7,0.6,3.57,3144
2014-07-11,9,7,6,1,partly-cloudy,0,74.25,0.54,3.41,2401
2014-07-11,10,7,6,1,partly-cloudy,0,76.8,0.5,3.58,1362
2014-07-11,11,7,6,1,clear,0,79.83,0.45,3.09,1302
2014-07-11,12,7,6,1,clear,0,81.51,0.43,2.9,1665
2014-07-11,13,7,6,1,clear,0,82.65,0.43,1.87,1877
2014-07-11,14,7,6,1,partly-cloudy,0,83.62,0.43,1.22,1954
2014-07-11,15,7,6,1,partly-cloudy,0,83.39,0.44,1.66,2068
2014-07-11,16,7,6,1,partly-cloudy,0,83.28,0.44,1.2,2686
2014-07-11,17,7,6,1,partly-cloudy,0,82.48,0.47,1.93,3351
2014-07-11,18,7,6,1,partly-cloudy,0,81.51,0.52,2.5,3025
2014-07-11,19,7,6,1,partly-cloudy,0,78.43,0.59,3.33,2283
2014-07-11,20,7,6,1,partly-cloudy,0,76.22,0.65,3.34,1623
2014-07-11,21,7,6,0,clear,0,74.09,0.71,2.12,1110
2014-07-11,22,7,6,0,clear,0,72.38,0.75,1.55,844
2014-07-11,23,7,6,0,clear,0,70.97,0.79,1.13,650
2014-07-12,0,7,7,0,clear,0,70.12,0.81,0.68,472
2014-07-12,1,7,7,0,clear,0,69.62,0.83,0.8,311
2014-07-12,2,7,7,0,clear,0,69.2,0.85,0.67,204
2014-07-12,3,7,7,0,partly-cloudy,0,68.73,0.85,0.39,160
2014-07-12,4,7,7,0,partly-cloudy,0,68.19,0.86,0.54,95
2014-07-12,5,7,7,0,partly-cloudy,0,67.87,0.87,0.54,65
2014-07-12,6,7,7,1,partly-cloudy,0,67.52,0.88,0.74,203
2014-07-12,7,7,7,1,partly-cloudy,0,69.12,0.88,0.59,360
2014-07-12,8,7,7,1,clear,0,72.79,0.8,0.64,764
2014-07-12,9,7,7,1,clear,0,76.7,0.68,1.04,1240
2014-07-12,10,7,7,1,clear,0,79.55,0.58,1.65,1506
